t,SGD (0.001),SGD (0.005),SGD (0.01),SGD (0.05),SGD (0.1),SGD (0.5),SGD (1.0),SGD (5.0),SGD (10.0),AdaGrad (0.001),AdaGrad (0.005),AdaGrad (0.01),AdaGrad (0.05),AdaGrad (0.1),AdaGrad (0.5),AdaGrad (1.0),AdaGrad (5.0),AdaGrad (10.0),Adam (0.001),Adam (0.005),Adam (0.01),Adam (0.05),Adam (0.1),Adam (0.5),Adam (1.0),Adam (5.0),Adam (10.0),NAG (0.001),NAG (0.005),NAG (0.01),NAG (0.05),NAG (0.1),NAG (0.5),NAG (1.0),NAG (5.0),NAG (10.0),Orabona (0.001),Orabona (0.005),Orabona (0.01),Orabona (0.05),Orabona (0.1),Orabona (0.5),Orabona (1.0),Orabona (5.0),Orabona (10.0),ScInOL_1,ScInOL_2,SGD (0.001) 0/1,SGD (0.005) 0/1,SGD (0.01) 0/1,SGD (0.05) 0/1,SGD (0.1) 0/1,SGD (0.5) 0/1,SGD (1.0) 0/1,SGD (5.0) 0/1,SGD (10.0) 0/1,AdaGrad (0.001) 0/1,AdaGrad (0.005) 0/1,AdaGrad (0.01) 0/1,AdaGrad (0.05) 0/1,AdaGrad (0.1) 0/1,AdaGrad (0.5) 0/1,AdaGrad (1.0) 0/1,AdaGrad (5.0) 0/1,AdaGrad (10.0) 0/1,Adam (0.001) 0/1,Adam (0.005) 0/1,Adam (0.01) 0/1,Adam (0.05) 0/1,Adam (0.1) 0/1,Adam (0.5) 0/1,Adam (1.0) 0/1,Adam (5.0) 0/1,Adam (10.0) 0/1,NAG (0.001) 0/1,NAG (0.005) 0/1,NAG (0.01) 0/1,NAG (0.05) 0/1,NAG (0.1) 0/1,NAG (0.5) 0/1,NAG (1.0) 0/1,NAG (5.0) 0/1,NAG (10.0) 0/1,Orabona (0.001) 0/1,Orabona (0.005) 0/1,Orabona (0.01) 0/1,Orabona (0.05) 0/1,Orabona (0.1) 0/1,Orabona (0.5) 0/1,Orabona (1.0) 0/1,Orabona (5.0) 0/1,Orabona (10.0) 0/1,ScInOL_1 0/1,ScInOL_2 0/1
1400,5.9965474352553905,42.957871963016586,74.24036738200681,371.2371309740614,665.3304547805915,3847.0468473879882,7289.416887441272,34470.200635595495,77131.64454582366,0.5939712613665312,0.5798200747520734,0.5965255167558944,1.0200645204924232,1.8283375987171673,10.297142764977671,15.72002328873532,88.30634251444035,173.35057257702732,0.8888327518306012,3.1188104341657694,6.5681237561439705,31.309385086016544,55.6042508553051,241.00189962841796,563.8834509506066,3582.433856863737,7310.948458978931,0.6788533289823078,0.6278800000792744,0.57627551381574,0.3956165124835431,0.33414904880180285,0.28549793377193466,0.2981233896062852,0.571703925437909,1.0745831097684995,0.6925754904548433,0.6902989300579845,0.6874761057352219,0.6657930062419731,0.6408535375606224,0.5074189326284111,0.42915995762638015,0.31287827554751074,0.29840436438541756,0.6736442572153907,0.36803022810259733,0.416401,0.43018600000000007,0.41844200000000004,0.42172099999999996,0.415756,0.410022,0.41626499999999994,0.42791200000000007,0.42225,0.320564,0.30627499999999996,0.310442,0.340021,0.35051099999999996,0.36726000000000003,0.344677,0.352966,0.346291,0.348967,0.3544649999999999,0.37040900000000004,0.365885,0.35357500000000003,0.36199299999999995,0.349338,0.37684599999999996,0.37294999999999995,0.129659,0.128689,0.127566,0.12296599999999999,0.12202900000000001,0.126718,0.131887,0.148762,0.151793,0.13369400000000004,0.13366099999999997,0.133609,0.133107,0.132668,0.129403,0.12735199999999997,0.12763,0.13099,0.18760400000000002,0.132809
1450,8.552299028241155,51.3661932852203,114.39000806354798,441.9620913310649,1005.0648817837658,5189.438024971824,9891.069601246323,54801.195934420764,109704.49168113014,0.5933312598897431,0.5966215260754566,0.6188692394812776,1.0301645132658004,1.8386408235910765,10.63891797165344,18.934527784544454,101.75650594346108,159.2913199862408,0.8700734273636069,2.9638035734690247,6.244299736766874,30.951419628024848,59.51405053267763,299.58754350621473,557.2631338926766,3279.6082193634174,6346.212766127522,0.6785683473825446,0.6266955356478764,0.5743957708862132,0.39336121087747067,0.3325939347517607,0.28688194142598533,0.30280723832044515,0.5808450353578412,1.0857580370501811,0.6925656217387377,0.6902499265118548,0.6873789450232327,0.6653402487950785,0.6400260437139724,0.5053778462307876,0.42711355639177795,0.3121333444974994,0.299177566660588,0.6730824367837254,0.3653032231441251,0.4593330000000001,0.469377,0.47688900000000006,0.446343,0.4580620000000001,0.471758,0.46446899999999997,0.46723599999999993,0.46884599999999993,0.317102,0.316832,0.322189,0.36154000000000003,0.366896,0.38789599999999996,0.37306899999999993,0.38373500000000005,0.360524,0.350772,0.37338499999999997,0.386975,0.37799,0.375166,0.383763,0.36762599999999995,0.381679,0.37857,0.12956699999999996,0.128558,0.127508,0.12285599999999999,0.121996,0.127769,0.13403000000000004,0.151274,0.153969,0.132982,0.13292600000000002,0.13286699999999999,0.132407,0.13193700000000003,0.12877999999999998,0.12673799999999996,0.127295,0.13173100000000001,0.188425,0.132234
1500,7.4307159579895625,39.29618102210382,79.17410202381022,420.6509223418787,756.6389730654427,3660.4742214517937,7260.423909558529,37174.94452956879,75783.32893392994,0.5916983183520637,0.5736702202683295,0.5946262599310358,0.9729962215241177,1.5869868974015615,7.893792550896395,16.84189445613861,80.96516249304207,169.67819347374558,0.7634331159237223,2.6073991050330774,4.396772647238082,25.731910438662926,55.01826596855771,294.4519877406507,497.7513128643629,2839.4015810280316,5804.12294997732,0.6782902562888242,0.6255459137432697,0.5725846821622367,0.3912678351814593,0.3310891616741793,0.2842405587981397,0.2950760420230664,0.5418476949765318,1.0044771541232316,0.6925564247997968,0.6902042677806637,0.6872884390681708,0.6649194292914653,0.639259362351962,0.50355537806016,0.42538429946525486,0.31091234829221254,0.29626529330418905,0.6723750574940023,0.36206461668854717,0.39454,0.3975969999999999,0.384879,0.39286000000000004,0.38862,0.385018,0.3881470000000001,0.389336,0.387797,0.3158409999999999,0.300898,0.304736,0.320025,0.325576,0.329691,0.32424299999999995,0.337091,0.340039,0.326482,0.347066,0.34611400000000003,0.35611199999999993,0.358175,0.363192,0.347437,0.358796,0.358444,0.129372,0.128422,0.127339,0.12274199999999999,0.121929,0.12621200000000002,0.1306,0.14568,0.148348,0.13299699999999998,0.132962,0.132913,0.132496,0.132052,0.128729,0.126685,0.12675699999999998,0.12978099999999998,0.19135399999999997,0.13173100000000001
1550,5.850822675489711,28.013565741286534,60.76264737637956,256.73437730397416,956.8871489921642,3485.0783340840608,8825.988800646648,43252.99168383284,84646.68615875531,0.5900146143493652,0.5668009286153446,0.5774807940682287,0.9130079144501044,1.5517744614868905,7.275188762563884,13.188221475436146,79.267123988851,151.508376064498,0.8245731585338548,3.215878300607467,6.356932279683527,31.468270179129455,54.70373050859079,270.9229988990909,648.9636371896705,2418.39587432537,4353.314322891497,0.6780626597809057,0.6246077001692921,0.5711127515347538,0.3896794152279939,0.33015644844043734,0.2843222628845547,0.2951308161568641,0.5406498118225668,0.9946245459742776,0.6925503108502015,0.6901739210059217,0.6872283011054847,0.6646405324639207,0.6387533910674232,0.5024248537855261,0.42445228346035896,0.31155809071538826,0.2978074347167528,0.6717979147538723,0.35864689829035906,0.42098800000000003,0.415379,0.427633,0.41108500000000003,0.445948,0.421288,0.431111,0.436643,0.43727799999999994,0.314763,0.297974,0.302516,0.34314100000000003,0.356983,0.352653,0.35104799999999997,0.36442500000000005,0.36157,0.33263,0.360055,0.38417900000000005,0.373686,0.357025,0.362087,0.386279,0.35896300000000003,0.35336599999999996,0.12910999999999997,0.128143,0.126971,0.12262100000000002,0.12176500000000001,0.126092,0.13015000000000002,0.146006,0.147825,0.133109,0.133053,0.133024,0.132654,0.132222,0.129036,0.12701400000000002,0.12745900000000002,0.130744,0.19084600000000002,0.13092700000000002
1600,9.220723777762911,46.14342090452891,83.67409767593314,464.761755353515,967.7337128626016,4647.197211766882,8410.789857522224,43636.09159094894,88707.18646245026,0.5908135581539361,0.5713441073078735,0.5868449324736325,1.0854738866970046,1.97394622111316,8.228825069444557,15.715576624482381,73.81108240410614,191.0499309611626,0.742410896916837,2.358229258940476,4.430282363456717,24.008386435242535,45.577482192777076,223.15066844909302,589.410765879925,2746.335286398747,5198.417120905055,0.6777867406823761,0.6234613679542711,0.5692922114894641,0.3873822719731422,0.32833398787631374,0.28275003098381324,0.29362149166821727,0.5490718275717356,1.0228698050671012,0.6925405588047747,0.6901254848411063,0.687132235408369,0.6641916980535933,0.6379300664759315,0.5003068728758991,0.42218222732518634,0.30925705566499134,0.2948567354352865,0.6711738936214644,0.35552462999157913,0.430206,0.4230900000000001,0.437192,0.43270800000000004,0.434572,0.42233399999999993,0.424535,0.420273,0.42063799999999996,0.314874,0.3016279999999999,0.306933,0.337431,0.346622,0.34634800000000004,0.332376,0.33008099999999996,0.35371500000000006,0.338896,0.35919100000000004,0.353876,0.364942,0.35563799999999995,0.354986,0.37874399999999997,0.374877,0.37675800000000004,0.128701,0.127705,0.126558,0.122386,0.121418,0.12536999999999998,0.12991,0.147819,0.15111599999999997,0.13251,0.132468,0.132384,0.131989,0.131563,0.12844899999999998,0.12628,0.12632800000000002,0.129191,0.18894799999999998,0.129995
1650,8.776639123343546,40.06693381174863,82.43731022434801,487.66995466172,828.702394925436,3738.666086748782,7698.962695633158,38323.242770744444,73639.54527116078,0.5908598037026229,0.5734289103613643,0.5788377038104482,0.8455828235075435,1.365928744866744,5.993182455130093,13.658710415433214,65.19078600979569,135.59210241165653,0.8021085395813454,2.550999302433478,5.369080274755089,28.557974121733828,50.54934160519265,271.05314294863655,556.287060447404,2285.6900695057784,4696.352359269322,0.6774872719914166,0.6222322134888996,0.5673702941365559,0.3851653586217285,0.3267200612637883,0.28232175941265325,0.2947228663251592,0.5433213779321069,0.9984354204911987,0.6925292547670666,0.6900693594933422,0.6870209676802116,0.6636737590374903,0.6369848441510964,0.4979867452895057,0.41981735894779393,0.3075849685286545,0.29370280098550433,0.6702903851354994,0.35211570025901867,0.43795599999999996,0.430659,0.43454099999999996,0.42495200000000005,0.42768700000000004,0.42049899999999996,0.423004,0.431076,0.42128,0.31621000000000005,0.301779,0.29959100000000005,0.318361,0.32970299999999997,0.332994,0.32969299999999996,0.32647,0.341702,0.33508099999999996,0.34302999999999995,0.365794,0.37131099999999995,0.36505099999999996,0.36704200000000003,0.366885,0.349216,0.352875,0.128295,0.127322,0.12621699999999997,0.12193000000000001,0.12106800000000002,0.125286,0.130232,0.147799,0.15009799999999998,0.132187,0.132159,0.13211599999999998,0.131688,0.13125599999999998,0.127888,0.125755,0.12570699999999999,0.12880499999999998,0.18891999999999998,0.129262
1700,6.3498410892203125,36.4002221418392,74.87347582104148,318.70078427652817,721.8300858829816,4332.351709531882,7800.47270225531,35913.77760103434,67942.15794910464,0.5910426761009142,0.5688136948076116,0.5811207669438423,0.8647548820962309,1.3983840084159982,6.870681876615786,12.778883091608243,76.68243619551818,125.67256590682757,0.9025598197580107,3.483125953288443,5.423233963554006,31.613124429395004,53.231991058772834,283.8777619684844,499.3030086744754,2429.9225482606553,4957.222140038146,0.6772739926061723,0.6213653132455034,0.5660326515893463,0.38380235972539517,0.325999838785299,0.2842446010503083,0.29911679538009023,0.5698119826554234,1.0580663362506537,0.692524024423617,0.6900434101473826,0.6869695731713354,0.66343654233758,0.6365572274164413,0.4970752541664537,0.41909521354205925,0.308673884521003,0.29639807367586757,0.6698207718896212,0.3498506045062094,0.39976800000000007,0.407292,0.42159499999999994,0.401909,0.411322,0.4087489999999999,0.408575,0.40753200000000006,0.399071,0.315835,0.2995150000000001,0.303535,0.32489,0.32762,0.333915,0.328602,0.35085599999999995,0.333073,0.35447600000000007,0.37778799999999996,0.355217,0.374992,0.369406,0.37647200000000003,0.350324,0.351812,0.36125299999999994,0.128192,0.12729300000000002,0.12618800000000002,0.12218700000000002,0.12140999999999999,0.126379,0.131892,0.151848,0.15505999999999998,0.131678,0.131628,0.131596,0.13121199999999997,0.13068,0.127797,0.126086,0.12686999999999998,0.130492,0.18808699999999998,0.129608
1750,6.657341435318143,46.440178330183294,68.95542015543398,457.8575871651721,875.2767731720714,4529.761924191204,9555.075634242858,47057.07491547486,97306.0016455182,0.5897047888800293,0.5761697528474246,0.5929938383611671,0.8925201860454539,1.4268022733679873,6.449804038608446,11.795205624398735,74.17028689439204,145.75642665731434,0.8088820496183894,2.7069861312892938,5.5778304574339295,23.077180560097332,42.15210156101722,236.90499653637812,445.0559403098693,2568.902854250637,4813.700127053783,0.6770068372875963,0.6202759301478326,0.5643447030898361,0.38202290708436487,0.32481861823881897,0.2831583405108983,0.29640065641474933,0.5503196977893638,1.028080416626713,0.6925140800607896,0.689994057988441,0.6868717887448355,0.6629834853375891,0.6357354763736512,0.4951782578014091,0.41732792813292974,0.3076169988099925,0.2948387196885375,0.6690189172386305,0.3477660568462881,0.420723,0.424319,0.418405,0.43921599999999994,0.429528,0.434737,0.441929,0.44438300000000003,0.445612,0.31475,0.302854,0.3081710000000001,0.33478199999999997,0.33995500000000006,0.337403,0.332437,0.350711,0.344049,0.33824,0.36035399999999995,0.378486,0.346481,0.369292,0.36176200000000003,0.348393,0.36054200000000003,0.352945,0.12844499999999998,0.127469,0.12643000000000001,0.122255,0.121499,0.12586,0.13073700000000002,0.14964,0.153826,0.132069,0.13203299999999998,0.13197699999999998,0.131653,0.13118400000000002,0.128175,0.126177,0.126618,0.129744,0.18806399999999998,0.129188
1800,6.788253048706546,34.716101890960466,65.83183158903326,325.26786804245125,711.1585070065546,2823.498308677621,6781.413383043238,30436.929094014788,62643.14081641364,0.5883161061590234,0.5651232262816033,0.57699785694857,0.91136817292585,1.5100969538121376,7.065811132581649,13.664649469479832,61.56754751670574,129.1545828457803,0.820177634495864,2.8181310209396235,6.229589676052474,30.98552075361245,52.504832190647065,259.1357794276273,662.0810989994959,2730.202745351451,5310.7530453287,0.6767481435325274,0.6192270610971577,0.5627261666432151,0.380153778644352,0.3233214582770442,0.2817931350869189,0.2961441319345387,0.5495092311527421,1.0148181409910837,0.6925053218324319,0.6899505957454586,0.6867856826366846,0.6625848315329188,0.6350128946487195,0.49346773810153566,0.4155787875521103,0.3058972935588987,0.2933029770572815,0.6683666181453529,0.34494009094578704,0.421814,0.427023,0.418022,0.40345899999999996,0.41286100000000003,0.401035,0.42854600000000004,0.416149,0.41795799999999994,0.314438,0.29575699999999994,0.298742,0.33053,0.338345,0.340015,0.329349,0.338394,0.336212,0.331027,0.35060499999999994,0.35952,0.359137,0.3498,0.34780000000000005,0.36113300000000004,0.347805,0.349978,0.128182,0.12721200000000002,0.126079,0.12182599999999999,0.12099800000000001,0.125079,0.13061899999999999,0.15001399999999998,0.15333500000000003,0.13139,0.131359,0.13129899999999997,0.130864,0.130343,0.127295,0.125414,0.125366,0.128782,0.187574,0.12772599999999998
1850,7.917140745604284,34.96005838829729,67.80563096953642,443.0198765471594,743.9480421218182,4230.61795454766,8204.492488440299,44078.38479395911,85624.11329965046,0.5895632358619822,0.5720070078069688,0.5852853970415535,0.8821798233063675,1.5704124393462155,7.96363054025348,14.993929614141384,72.03869623233479,152.59352160249003,0.7926596909240072,2.712140795395945,6.3732242268851165,28.93882383797444,58.001183248106884,323.8012321230975,505.16233855709436,3273.0460964542604,6152.250128486167,0.6765028756823112,0.6182422891306006,0.5612274092958411,0.3786425623749602,0.3223390121774326,0.2825941408724784,0.29826417838037456,0.5492084562749159,1.009383338238933,0.6924975782374145,0.6899121849831682,0.6867096258191911,0.6622343834749742,0.6343821241993243,0.4921007113823145,0.4143807860922717,0.3061001730470244,0.29474946723716766,0.6677875376737095,0.3430187911213091,0.405053,0.40624700000000014,0.40367699999999995,0.408352,0.40791700000000003,0.41781700000000005,0.41271599999999997,0.42013,0.42107799999999995,0.315984,0.299812,0.30298300000000006,0.326776,0.34405600000000003,0.35061299999999995,0.34579899999999997,0.35047400000000006,0.350819,0.33126700000000003,0.35414799999999996,0.36239,0.36070399999999997,0.361011,0.371169,0.353747,0.364663,0.36367700000000003,0.12796499999999997,0.12699500000000002,0.125866,0.12145499999999998,0.12087999999999999,0.125523,0.13177,0.151396,0.154629,0.13080799999999998,0.130754,0.130699,0.130259,0.129814,0.12679500000000005,0.12484200000000001,0.125836,0.129643,0.184788,0.12782000000000002
1900,8.029467801646584,36.18440541124882,91.2790470015211,451.5091399213599,751.8539234321688,4760.658453673086,12006.302495414358,46739.88879219188,112171.47759149573,0.5897951566576564,0.5772078979012262,0.5946891637330781,0.85287009913079,1.4582385729405585,7.06252109807635,15.392509202957248,59.40951030759835,128.86178196350318,0.7686949807029662,2.327108014596947,4.341631406179032,22.577053783861693,58.23772773384119,219.4422474631594,547.9632617351359,2311.826932438502,5366.404529506411,0.6762479233703458,0.6172151452499764,0.5596532787694001,0.37682702378975325,0.32083771722981463,0.2805217245011989,0.29302157443455445,0.5104652054245379,0.9223726937849703,0.6924890282834821,0.6898697609902389,0.6866255885890181,0.6618458005304348,0.6336791133923951,0.49046999818179354,0.4127593166165748,0.3049824945803643,0.2931188494191516,0.6670932518180573,0.34070490761953554,0.41099700000000006,0.395149,0.39903999999999995,0.404049,0.406483,0.42211799999999994,0.4267010000000001,0.42341500000000004,0.4246790000000001,0.316172,0.30450399999999994,0.311533,0.321524,0.330979,0.330605,0.34578,0.31710000000000005,0.33222199999999996,0.333548,0.35781399999999997,0.339159,0.346849,0.38689599999999996,0.35602799999999996,0.366589,0.36372799999999994,0.36643699999999996,0.127563,0.126522,0.12540199999999999,0.12094799999999999,0.120152,0.12440499999999999,0.12916500000000003,0.14545100000000002,0.14798499999999998,0.130099,0.130088,0.13002600000000003,0.129635,0.129154,0.12591000000000002,0.124115,0.124937,0.128631,0.182002,0.126888
1950,8.164481115870219,42.92802628332497,88.15034154172679,474.96562687863513,879.7539401674045,4603.209142780144,9210.705375858106,45509.16895448947,92417.52644008058,0.5886025669440286,0.5719115436154643,0.5816164987152856,0.8672193113482338,1.5145950118282043,7.20048398376084,13.539015933272491,67.72313848889948,145.44279699535605,0.7149469982779524,2.1822153505112754,4.765818335835092,21.93349155591857,45.187105474959566,244.23711829873997,496.2076873680477,2224.0867116415498,4417.289542458512,0.6760243600021879,0.6163136114176073,0.5582728472584509,0.37535251559091615,0.3197966614203715,0.28135585618298614,0.2971859274820123,0.5413306896163462,0.9814527745164007,0.6924826765618851,0.6898382313663487,0.6865630997545507,0.6615556954712559,0.6331518045698638,0.4892248442882566,0.4115376486427028,0.3046054045960417,0.2939738683192229,0.6665865219712348,0.3392810052354439,0.42172300000000007,0.436473,0.44556199999999996,0.434492,0.421063,0.4273239999999999,0.436408,0.43721,0.44602700000000006,0.314781,0.30122299999999996,0.303479,0.32483999999999996,0.3410830000000001,0.33568200000000004,0.340899,0.344857,0.3414,0.323905,0.350051,0.348582,0.35347700000000004,0.35164300000000004,0.35608300000000004,0.361862,0.34817300000000007,0.34575300000000003,0.12699300000000002,0.12599100000000002,0.12483200000000003,0.120574,0.11985300000000002,0.12485700000000002,0.13110400000000003,0.14991500000000002,0.152731,0.129096,0.12905300000000003,0.12900999999999999,0.12853299999999998,0.128011,0.125249,0.12359499999999998,0.12489400000000002,0.129297,0.179469,0.12732200000000002
2000,4.533682531675924,24.845391203489037,44.398653303303895,267.7598872096156,840.3843535039459,2667.131770340368,5614.430615652074,28130.359644010234,46113.44306216857,0.5873613997518934,0.5648321157862444,0.5681740748735635,0.8447487949393174,1.388197904427543,6.101593204453122,11.953416530896149,66.22841190561708,134.2639418334724,0.7767361913514721,2.6228392115606924,4.444883619175836,20.376022450342894,61.45893614101311,235.2292742163078,515.1515535668304,2191.916764409767,4168.008397976667,0.6757745847594662,0.6153106962042113,0.5567446451536497,0.3737594547307316,0.31871046196177505,0.28038639432145546,0.2936211626382856,0.5044346848886697,0.9187021453026805,0.6924738256265912,0.6897943262923226,0.6864761597529339,0.6611549260375293,0.6324298889667107,0.487626359438209,0.4100522371319742,0.3036684099750384,0.29222425396571916,0.6657737511576528,0.33652699865867164,0.383738,0.381565,0.37309200000000003,0.402557,0.41799299999999995,0.39154700000000003,0.38729299999999994,0.39071399999999995,0.373778,0.313983,0.294602,0.29289499999999996,0.310908,0.318708,0.32284999999999997,0.31399799999999994,0.32523799999999997,0.327542,0.32871700000000004,0.34818899999999997,0.328327,0.332785,0.3503900000000001,0.353945,0.34775600000000007,0.33980899999999997,0.33799299999999993,0.126584,0.125619,0.12442100000000003,0.120416,0.119743,0.12439300000000002,0.12968,0.144727,0.148203,0.128738,0.12867800000000001,0.128602,0.12819700000000003,0.12770900000000002,0.124976,0.12340899999999999,0.12469700000000002,0.128417,0.179126,0.126455
2050,5.282004585442805,27.990874808727163,52.03743513651308,285.1226418368824,551.5763121581074,3420.135572090775,6986.810588992625,30815.95816848338,60928.33482703004,0.5866198723986187,0.5601672569418195,0.5608663391868772,0.7670620705682105,1.2810242483112724,5.162148832878023,12.702721746812548,62.64362113971781,129.96599826721211,0.7274509145750254,2.239745396535956,4.76181536290307,22.464412934229237,54.42135562718969,227.18807390235696,428.34150097343127,1546.9257800818525,4571.167175675013,0.6755484611612017,0.6144217786337917,0.5554272104082748,0.3725558082729367,0.3179071951895251,0.2801104409340899,0.29269935719166196,0.5053011154936161,0.9160504515377479,0.6924661839786075,0.6897564511468526,0.6864012385425361,0.6608126414699254,0.6318210246845237,0.48644075223307076,0.4091236963462981,0.3037806131131616,0.2923926992292891,0.6648203374502246,0.3344873927333778,0.37476299999999996,0.3828329999999999,0.3771300000000001,0.39455399999999996,0.38381300000000007,0.384787,0.389499,0.37681299999999995,0.38500999999999996,0.312763,0.29176799999999997,0.29055,0.30689,0.319983,0.30942499999999995,0.328749,0.329434,0.326264,0.330581,0.349237,0.357487,0.356804,0.3672230000000001,0.35812000000000005,0.35455099999999995,0.327542,0.35058900000000004,0.12632700000000002,0.12540199999999999,0.124251,0.12019899999999999,0.119651,0.124322,0.12902799999999998,0.14546299999999998,0.148899,0.12895399999999996,0.12891500000000003,0.128863,0.12850199999999998,0.12801099999999996,0.125197,0.12357500000000002,0.125005,0.12846200000000002,0.178515,0.126365
2100,4.644776325583654,26.445683293271195,63.18960780229908,220.23866673756888,510.4833316976269,2861.391045226029,5611.769435316529,31560.660453096316,69523.6175974025,0.5853653862062759,0.5625016505246391,0.5692368311861487,0.7730390022612974,1.286916735223218,7.2258302005595425,11.098191733598167,49.63385960247963,124.19924631863917,0.7477708772621019,1.9822645480305277,4.424573937287121,23.747472280717783,38.02920742386747,296.62022480584926,403.9720604257239,2191.9743826494137,4945.461140365552,0.6753554685658469,0.6136594321422985,0.5542871827744763,0.371417465086493,0.3170500888469837,0.278357107550489,0.28957986229797217,0.48957499466143534,0.8695038896442219,0.6924619279336692,0.6897353708726983,0.6863595753959281,0.6606236525773785,0.6314879313879073,0.4858190943429673,0.4085817117512816,0.30239065568607965,0.28954587793827524,0.6642248339544856,0.33244172312039677,0.404477,0.391486,0.41022499999999995,0.389777,0.40209600000000006,0.396762,0.40023299999999995,0.403609,0.41099099999999994,0.310214,0.293563,0.298339,0.31125899999999995,0.322615,0.345488,0.31405099999999997,0.316351,0.332088,0.32906399999999997,0.351451,0.36981,0.36353,0.345258,0.38303000000000004,0.34771699999999994,0.36467700000000003,0.36966600000000005,0.12574000000000002,0.124671,0.12367500000000001,0.119924,0.11922899999999999,0.123198,0.12769599999999998,0.14288399999999998,0.145369,0.128497,0.12845299999999998,0.128416,0.12803,0.127575,0.124501,0.122838,0.12345999999999999,0.12653499999999998,0.178708,0.125449
2150,4.633458831488389,31.497666597930078,49.63833769673097,280.0789241603254,506.0460341387811,2537.233227262749,4527.55461941348,23124.20257750943,47934.818857619925,0.5849745852360304,0.5637527881849682,0.5730188584293832,0.7488178850851918,1.1316656350146874,5.141521965882887,10.543124700069736,60.25533151846666,119.75341832066916,0.8068365027456684,2.025197877085385,3.3944739152511816,24.326199385039935,50.0312339037936,306.0861887351678,550.4171728510977,1813.1395943216444,3865.663813030119,0.6751052674844777,0.6126541493042321,0.5527533647531977,0.3697737388878552,0.31582524348661883,0.27655600232381256,0.28658626439204765,0.48787357178022833,0.865740039098567,0.692453116547577,0.6896916339501373,0.6862728982481101,0.6602213776050224,0.630756628715582,0.4840538645832697,0.4067667933565442,0.3006112898156753,0.2870197506096203,0.6634827665093724,0.32985885482973654,0.4169599999999999,0.429461,0.42593900000000007,0.40968299999999996,0.40538500000000005,0.41316600000000003,0.40806200000000004,0.39115999999999995,0.404338,0.309878,0.29376800000000003,0.296679,0.31368399999999996,0.323951,0.32405999999999996,0.332623,0.34394,0.34201800000000004,0.33430099999999996,0.34107000000000004,0.334971,0.36080900000000005,0.352524,0.36692,0.35722200000000004,0.344704,0.34581,0.125327,0.12436499999999999,0.123353,0.11954799999999999,0.118811,0.122485,0.12627400000000003,0.14293300000000003,0.14527299999999999,0.127899,0.12787300000000001,0.127828,0.12742099999999998,0.126901,0.12393799999999999,0.122165,0.12277,0.125302,0.17643399999999998,0.124673
2200,6.678014013530013,33.66965953706264,57.84135200060117,305.3598471749439,635.273769230929,3340.321702953125,6058.45095764565,32958.497373467675,65144.42968155434,0.5861379133708166,0.5686625422184509,0.5788291965267301,0.768752961575245,1.2237431964338124,4.87397615053427,12.473793965706427,62.61946665383433,117.78434182513786,0.939240169066975,3.978403752743784,7.609554776372638,35.145684212142086,69.85740699759072,287.1200748660029,671.6401172330209,2796.8451951724146,8249.475792108537,0.674877693582518,0.6117515644169073,0.5513986345184084,0.36852824201151446,0.3151923564032483,0.27743241656750545,0.2892292539141309,0.4894799510647423,0.8626838919943243,0.6924457421181283,0.6896550670749723,0.6862005242214503,0.659889108320793,0.6301613846073273,0.48280436208165955,0.4057210506923523,0.300763012445273,0.2881433894100793,0.6626540302402298,0.32882908318935594,0.40894900000000006,0.4036989999999999,0.3949,0.4105339999999999,0.40408799999999995,0.405044,0.41357799999999995,0.41439200000000004,0.410804,0.311705,0.2967989999999999,0.29801500000000003,0.30748299999999995,0.316925,0.31763199999999997,0.3319769999999999,0.327527,0.32311599999999996,0.353591,0.3790410000000001,0.370493,0.37674799999999997,0.364614,0.36685199999999996,0.36869700000000005,0.36616100000000007,0.378806,0.125263,0.12429399999999999,0.12333000000000001,0.11965600000000001,0.119113,0.12295399999999998,0.12742900000000001,0.143838,0.14628199999999997,0.127992,0.127946,0.127902,0.127499,0.12699699999999997,0.124064,0.12247700000000002,0.12315000000000001,0.125976,0.17586000000000002,0.12540099999999998
